StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Lon,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
3,VIC,McMillan,227,28,Warragul,Current,Warragul Primary School (Senior Campus),46 Bowen St,,,WARRAGUL,VIC,3820,4434,Warragul Primary School (Senior Campus),46 Bowen St,WARRAGUL,Shared Learning Area,,Gateway entrance to the polling place is in Medley Lane.,-38.1565395,145.9292364,2180909,Assisted,1300,133,3,2
3,VIC,McMillan,227,28,Warragul East,Current,Vision Australia,2A Mouritz St,,,WARRAGUL,VIC,3820,4435,Vision Australia,2A Mouritz St,WARRAGUL,,,Entrance to the polling place is on the corner of Mouritz St and Burton St.,-38.1615,145.945,2180202,Assisted,972,54,2,1
3,VIC,McMillan,227,28,Warragul North,Current,Warragul North Primary School,Balmoral Street,,,WARRAGUL,VIC,3820,4436,Warragul North Primary School,Balmoral St,WARRAGUL,,,"The main gateway entrance to the polling  place is in Balmoral St. Other entrance s to the polling place are in O'Dowds Rd , Edinburgh St and Princess St.",-38.148,145.939,2180209,Assisted,1215,54,3,1
3,VIC,McMillan,227,28,Welshpool,Current,Welshpool Memorial Hall,49 Main St,,,WELSHPOOL,VIC,3966,3838,Memorial Hall,49 Main St,WELSHPOOL,,,Street entrance to the polling place is in Main St. Disabled access is from the rear via Slade St.,-38.6645104,146.441923,2200606,Assisted,472,57,0,1
3,VIC,McMillan,227,28,Willowgrove,Current,Willow Grove Community Centre,Moe-Willow Grove Rd,,,WILLOW GROVE,VIC,3825,4438,Community Centre,Moe-Willow Grove Rd,WILLOW GROVE,,,Entrance to the polling place is in Moe- Willow Grove Rd.,-38.0706,146.178,2180411,Assisted,471,24,0,1
3,VIC,McMillan,227,28,Wonthaggi,Current,Wonthaggi Senior Citizens Centre,46-50 Murray St,,,WONTHAGGI,VIC,3995,3669,Senior Citizens Centre,46-50 Murray St,WONTHAGGI,,,Entrance to the polling place is from Murray St.,-38.6049341,145.5874421,2201001,Assisted,929,157,2,2
3,VIC,McMillan,227,28,Wonthaggi North,Current,Wonthaggi North Primary School,cnr White Rd & Wentworth Rd,,,WONTHAGGI,VIC,3995,3671,Wonthaggi North Primary School,cnr White Rd & Wentworth Rd,WONTHAGGI,,,Entrance to the polling place is in Went worth Rd.,-38.5982,145.598,2201002,Assisted,1005,127,3,2
3,VIC,McMillan,227,28,Yallourn North,Current,Yallourn North Primary School,2A Reserve St,,,YALLOURN NORTH,VIC,3825,4439,Primary School,2A Reserve St,YALLOURN NORTH,,,Entrance to the polling place is from Re serve St or from School Rd.,-38.1628,146.363,2181608,Assisted,654,119,2,2
3,VIC,McMillan,227,28,Yanakie,Current,Yanakie Community Hall,Meeniyan-Promontory Rd,,,YANAKIE,VIC,3960,3845,Community Hall,Meeniyan-Promontory Rd,YANAKIE,,,Entrance to the polling place is from Me eniyan-Promontory Rd.,-38.8308,146.239,2200508,Assisted,165,32,0,1
3,VIC,McMillan,227,28,Yarragon,Current,Yarragon Public Hall,Campbell St,,,YARRAGON,VIC,3823,4440,Public Hall,Campbell St,YARRAGON,,,Entrance to the polling place is from Ca mpbell St.,-38.2051,146.064,2180510,Assisted,851,79,2,1
3,VIC,Mallee,224,29,Antwerp,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
3,VIC,Mallee,224,29,Apsley,Current,Apsley Hall,62 Wallace St,,,APSLEY,VIC,3319,4934,Hall,62 Wallace St,APSLEY,,,Direct entry from Wallace St,-36.9676,141.082,2090105,Assisted,262,15,0,1
3,VIC,Mallee,224,29,Berriwillock,Current,Berriwillock Community Centre,69 Taverner Street,,,BERRIWILLOCK,VIC,3531,4451,Berriwillock Community Centre,69 Taverner Street,BERRIWILLOCK,,,,-35.636518,142.994619,2011106,Assisted,134,8,0,1
3,VIC,Mallee,224,29,Beulah,Current,Beulah Memorial Hall,Cnr Phillips and Gladstone Street,,,BEULAH,VIC,3395,4452,Memorial Hall,70 Phillips St,BEULAH,,,Enter Main Hall from Phillips St,-35.9389,142.421,2011309,Assisted,233,13,0,1
3,VIC,Mallee,224,29,Beverford,Current,Beverford District Primary School,20 School Rd,,,BEVERFORD,VIC,3590,4453,District Primary School,20 School Rd,BEVERFORD,,,School Gate entrance from School Rd,-35.2327,143.479,2010903,Assisted,162,9,0,1
3,VIC,Mallee,224,29,Birchip,Current,Birchip Public Hall,81 Cumming Ave,,,BIRCHIP,VIC,3483,4454,Public Hall,Cumming Ave,BIRCHIP,,,Entrance from Cumming Ave,-35.9839,142.917,2011503,Assisted,500,24,0,1
3,VIC,Mallee,224,29,Boundary Bend,Current,Boundary Bend Public Hall,8869 Murray Valley Hwy,,,BOUNDARY BEND,VIC,3599,4455,Public Hall,8869 Murray Valley Hwy,BOUNDARY BEND,,,Hall is located on Murray Valley Hwy and offers direct access,-34.7173471,143.1537242,2010801,Assisted,83,5,0,1
3,VIC,Mallee,224,29,Brim,Current,Brim Memorial Hall,28A Swann St,,,BRIM,VIC,3391,4457,Memorial Hall,28A Swann St,BRIM,,,Direct entrance from Swann St onto a ramped access to supper room,-36.0760255,142.4159678,2012002,Assisted,113,6,0,1
3,VIC,Mallee,224,29,Cabarita,Current,Cabarita Primary School,225 Seventeenth St,,,CABARITA,VIC,3505,4460,Cabarita Primary School,225 Seventeenth St,CABARITA,,,Enter from 17th St through Teachers Car Park,-34.2064,142.094,2010205,None,523,18,2,0
3,VIC,Mallee,224,29,Cardross,Current,Cardross Primary School,415 Dairtnunk Ave,,,CARDROSS,VIC,3496,4462,Primary School,415 Dairtnunk Ave,CARDROSS,,,Enter from School Gate near Crossing on Dairtnunk ave,-34.2882,142.146,2010305,Assisted,398,16,0,1
3,VIC,Mallee,224,29,Charlton,Current,Charlton Senior Citizens Centre,1 High St,,,CHARLTON,VIC,3525,3143,Senior Citizens Centre,1 High St,CHARLTON,,,Entrance from High St,-36.2671,143.348,2011212,Assisted,703,62,2,1
3,VIC,Mallee,224,29,Cohuna,Current,Cohuna Memorial Hall,21 King Edward Street,,,COHUNA,VIC,3568,4730,Memorial Hall,cnr King Edward & Market Sts,COHUNA,,Market St entry,Enter from Market st,-35.8108,144.221,2020307,Assisted,1781,108,4,1
3,VIC,Mallee,224,29,Concongella,Current,Concongella Primary School,61 Concongella School Rd,,,CONCONGELLA,VIC,3384,3145,Primary School,61 Concongella School Rd,CONCONGELLA,,,Car park entry at School Rd.,-37.0494187,142.8223733,2070806,Assisted,523,18,2,0
3,VIC,Mallee,224,29,Dadswells Bridge,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
3,VIC,Mallee,224,29,Dimboola,Current,Dimboola Uniting Church,17 Normanby St,,,DIMBOOLA,VIC,3414,4472,Uniting Church,17 Normanby St,DIMBOOLA,Main Hall,,Enter from Normanby St between Church & Hall,-36.4509,142.026,2011908,Assisted,899,37,2,1
3,VIC,Mallee,224,29,Donald,Current,Donald Senior Citizens Centre,4 Hammill St,,,DONALD,VIC,3480,3147,Senior Citizens Centre,4 Hammill St,DONALD,,,Entrance from Hammill St,-36.3689,142.982,2011208,Assisted,899,46,2,1
3,VIC,Mallee,224,29,Dooen,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
3,VIC,Mallee,224,29,Edenhope,Current,Edenhope Mechanics Institute Hall,76 Elizabeth St,,,EDENHOPE,VIC,3318,4976,Mechanics Institute Hall,76 Elizabeth St,EDENHOPE,,,Direct Entry from Elizabeth St,-37.03604,141.2954345,2090109,Assisted,667,16,2,0
3,VIC,Mallee,224,29,Glenorchy,Current,Glenorchy Memorial Hall,29 Forest Street,,,GLENORCHY,VIC,3385,3153,Memorial Hall,29 Forest St,GLENORCHY,,,Main entry at front of hall.,-36.9079673,142.6621546,2070801,Assisted,154,5,0,1
3,VIC,Mallee,224,29,Goroke,Current,Goroke Memorial Hall,30 Main St,,,GOROKE,VIC,3412,4478,Memorial Hall,30 Main St,GOROKE,,,Entrance straight off Main Street,-36.7187,141.474,2090209,Assisted,224,14,0,1
3,VIC,Mallee,224,29,Great Western,Current,Great Western Primary School,45/49 Stephenson St,,,GREAT WESTERN,VIC,3374,3158,Primary School,45 Stephenson St,GREAT WESTERN,,,Entry gate on Stephenson St.,-37.1485,142.851,2070808,Assisted,290,65,0,1
3,VIC,Mallee,224,29,Halls Gap,Current,Halls Gap Primary School,10-14 School Rd,,,HALLS GAP,VIC,3381,3159,Halls Gap Primary School,School Rd,HALLS GAP,,,School Road,-37.1373329,142.517886,2070810,Assisted,304,142,0,2
3,VIC,Mallee,224,29,Harrow,Current,Harrow RSL Hall,Blair Street,,,HARROW,VIC,3317,4989,RSL Hall,Blair St,HARROW,,,Front doors of hall,-37.1663,141.592,2090207,Assisted,181,28,0,1
3,VIC,Mallee,224,29,Haven,Current,Haven Primary School,4362 Henty Hwy,,,HAVEN,VIC,3401,4481,Primary School,4362 Henty Hwy,HAVEN,,,Henty Hwy,-36.758164,142.194158,2090409,Assisted,518,24,2,0
3,VIC,Mallee,224,29,Hopetoun,Current,Hopetoun Senior Citizens Rooms,20 Dennys Street,,,HOPETOUN,VIC,3396,4482,Senior Citizens Rooms,20 Dennys St,HOPETOUN,,,Main entrance off Toole St,-35.7288913,142.3645521,2011302,Assisted,497,24,0,1
3,VIC,Mallee,224,29,Horsham,Current,Horsham Masonic Hall,Urquhart St,,,HORSHAM,VIC,3400,4483,Masonic Hall,Urquhart St,HORSHAM,,,Urquhart St,-36.7148,142.2028,2090605,Assisted,945,152,2,2
3,VIC,Mallee,224,29,Horsham East,Current,Horsham CWA Hall,37 McPherson St,,,HORSHAM,VIC,3400,4568,CWA Hall,37 McPherson St,HORSHAM,,,McPherson St,-36.7133,142.205,2090604,Assisted,692,48,2,1
3,VIC,Mallee,224,29,Horsham North,Current,Horsham North Primary School,2B Rasmussen Rd,,,HORSHAM,VIC,3400,4484,Horsham North Primary School,2B Rasmussen Rd,HORSHAM,Gymnasium,,Main Door to School Gym.,-36.6973,142.205,2090502,Assisted,818,46,2,1
3,VIC,Mallee,224,29,Horsham West,Current,Horsham West Primary School,25 Hillary St,,,HORSHAM,VIC,3400,4485,Horsham West Primary School,25 Hillary St,HORSHAM,Gymnasium,,Entrance from Hillary Street Gate,-36.7173,142.18,2090611,Assisted,1104,68,3,1
3,VIC,Mallee,224,29,Irymple,Current,Irymple Multi Cultural Senior Citizen Rooms,2128 Fifteenth St,,,IRYMPLE,VIC,3498,4486,Multi Cultural Senior Citizen Rooms,Fifteenth St,IRYMPLE,,,Entrance from service rd off 15th St,-34.2343,142.169,2011603,Assisted,1094,42,3,1
3,VIC,Mallee,224,29,Jeparit,Current,Jeparit Pre School Centre,9 Hindmarsh Street,,,JEPARIT,VIC,3423,4487,Pre-school Centre,9 Hindmarsh St,JEPARIT,,,Main gate on Hindmarsh St,-36.1436,141.988,2011906,Assisted,291,8,0,1
3,VIC,Mallee,224,29,Kaniva,Current,Kaniva Wesley Hall,Baker St,,,KANIVA,VIC,3419,4489,Wesley Hall,Baker St,KANIVA,,,Entrance from Baker St,-36.3784,141.241,2090204,Assisted,658,12,2,0
3,VIC,Mallee,224,29,Kerang,Current,Kerang Memorial Hall,4 Nolan St,,,KERANG,VIC,3579,4759,Memorial Hall,Nolan St,KERANG,,,Main doors Nolan St,-35.7347,143.917,2020202,Assisted,1440,135,3,2
3,VIC,Mallee,224,29,Kerang North,Current,Kerang North Technical High School,48 Murray St,,,KERANG,VIC,3579,4760,Kerang North Technical High School,48 Murray St,KERANG,Thornley Hall,,Direct access from Burgoyne St,-35.7253,143.914,2020201,Assisted,997,58,2,1
3,VIC,Mallee,224,29,Koondrook,Current,Koondrook Barook Senior Citizens Rooms,Station St,,,KOONDROOK,VIC,3580,4764,Koondrook Barook Senior Citizens Rooms,Station St,KOONDROOK,,,,-35.6409888,144.1283893,2020106,Assisted,630,155,2,2
3,VIC,Mallee,224,29,Koorlong,Current,Koorlong Primary School,3645 Benetook Ave,,,KOORLONG,VIC,3501,4496,Primary School,3645 Benetook Ave,KOORLONG,,,Main gate off Benetook Ave,-34.277762,142.0845579,2010201,Assisted,259,9,0,1
